time	V(voutp)
2.614126697468067e-007	0.000000e+000
2.614419573426068e-007	0.000000e+000
2.614664917779422e-007	0.000000e+000
2.614986804108993e-007	0.000000e+000
2.615301087180756e-007	0.000000e+000
2.615621083246752e-007	0.000000e+000
2.615968546416040e-007	0.000000e+000
2.616349103326932e-007	0.000000e+000
2.616688736380314e-007	0.000000e+000
2.617085503826220e-007	0.000000e+000
2.617540148220126e-007	0.000000e+000
2.618198751853148e-007	0.000000e+000
2.618911572224629e-007	0.000000e+000
2.619770356343019e-007	0.000000e+000
2.620749986716945e-007	0.000000e+000
2.622316684643993e-007	0.000000e+000
2.624309604761361e-007	0.000000e+000
2.627992540457105e-007	0.000000e+000
2.634897662294113e-007	0.000000e+000
2.644663287294114e-007	0.000000e+000
2.650834375000000e-007	0.000000e+000
2.651434375000001e-007	0.000000e+000
2.652634375000002e-007	0.000000e+000
2.655034375000005e-007	0.000000e+000
2.655799999999995e-007	0.000000e+000
2.657331249999975e-007	0.000000e+000
2.657537500000040e-007	0.000000e+000
2.657950000000171e-007	0.000000e+000
2.658775000000432e-007	0.000000e+000
2.658949999999478e-007	0.000000e+000
2.659299999997572e-007	0.000000e+000
2.659900000003814e-007	0.000000e+000
2.660000000000000e-007	0.000000e+000
2.660199999992371e-007	0.000000e+000
2.660599999977115e-007	0.000000e+000
2.660600000000000e-007	0.000000e+000
2.660600000045770e-007	0.000000e+000
2.660600000137311e-007	0.000000e+000
2.660600001785049e-007	0.000000e+000
2.660600003432786e-007	0.000000e+000
2.660600005080524e-007	0.000000e+000
2.660600006728261e-007	0.000000e+000
2.660600008375999e-007	0.000000e+000
2.660600010023736e-007	0.000000e+000
2.660600011671473e-007	0.000000e+000
2.660600023388717e-007	0.000000e+000
2.660600877073632e-007	0.000000e+000
2.660601730758547e-007	0.000000e+000
2.660602584443462e-007	0.000000e+000
2.660603438128377e-007	0.000000e+000
2.660604291813291e-007	0.000000e+000
2.660605145498206e-007	0.000000e+000
2.660605999183121e-007	0.000000e+000
2.660611998412012e-007	0.000000e+000
2.660623996869795e-007	0.000000e+000
2.660647993785361e-007	0.000000e+000
2.660695987616492e-007	0.000000e+000
2.660791975278756e-007	0.000000e+000
2.660953270556338e-007	0.000000e+000
2.660982279294320e-007	0.000000e+000
2.661040296770283e-007	0.000000e+000
2.661083965048074e-007	0.000000e+000
2.661112663444419e-007	0.000000e+000
2.661142603207311e-007	0.000000e+000
2.661200000000000e-007	0.000000e+000
2.661205739679269e-007	0.000000e+000
2.661217219037807e-007	0.000000e+000
2.661240177754883e-007	0.000000e+000
2.661286095189034e-007	0.000000e+000
2.661377930057337e-007	0.000000e+000
2.661510031570215e-007	0.000000e+000
2.661655861120392e-007	0.000000e+000
2.661762006478788e-007	0.000000e+000
2.661867695711974e-007	0.000000e+000
2.661980992320799e-007	0.000000e+000
2.662101354671825e-007	0.000000e+000
2.662210523532424e-007	0.000000e+000
2.662290421804118e-007	0.000000e+000
2.662391529697291e-007	0.000000e+000
2.662493382928439e-007	0.000000e+000
2.662612533088209e-007	0.000000e+000
2.662727763734577e-007	0.000000e+000
2.662890844094094e-007	0.000000e+000
2.663098086697349e-007	0.000000e+000
2.663445106020713e-007	0.000000e+000
2.663973208189910e-007	0.000000e+000
2.665029412528305e-007	0.000000e+000
2.667131741162277e-007	0.000000e+000
2.671336398430222e-007	0.000000e+000
2.679745712966111e-007	0.000000e+000
2.689511337966112e-007	0.000000e+000
2.699276962966112e-007	0.000000e+000
2.705978847203330e-007	0.000000e+000
2.706487361138091e-007	0.000000e+000
2.706995875072852e-007	0.000000e+000
2.707504389007613e-007	0.000000e+000
2.708012902942374e-007	0.000000e+000
2.708521416877135e-007	0.000000e+000
2.709029930811896e-007	0.000000e+000
2.709538444746657e-007	0.000000e+000
2.710000000000000e-007	0.000000e+000
2.710016760769177e-007	0.000000e+000
2.710050282307531e-007	0.000000e+000
2.710117325384239e-007	0.000000e+000
2.710217103575996e-007	0.000000e+000
2.710336552282647e-007	0.000000e+000
2.710452825561771e-007	0.000000e+000
2.710473545427660e-007	0.000000e+000
2.710514985159438e-007	0.000000e+000
2.710597864622995e-007	0.000000e+000
2.710600000000000e-007	0.000000e+000
2.710602188163856e-007	0.000000e+000
2.710606564491567e-007	0.000000e+000
2.710615317146990e-007	0.000000e+000
2.710632822457836e-007	0.000000e+000
2.710667833079529e-007	0.000000e+000
2.710737854322913e-007	0.000000e+000
2.710872020215495e-007	0.000000e+000
2.711140352000657e-007	0.000000e+000
2.711677015570981e-007	0.000000e+000
2.712701841800446e-007	0.000000e+000
2.713833930161528e-007	0.000000e+000
2.714263092975179e-007	0.000000e+000
2.714545318778388e-007	0.000000e+000
2.714842057919281e-007	0.000000e+000
2.715163692017121e-007	0.000000e+000
2.715494142220047e-007	0.000000e+000
2.715863080329773e-007	0.000000e+000
2.716237110000055e-007	0.000000e+000
2.716574397059982e-007	0.000000e+000
2.716905466345244e-007	0.000000e+000
2.717284317203522e-007	0.000000e+000
2.717840255159267e-007	0.000000e+000
2.718452556972855e-007	0.000000e+000
2.719415851477280e-007	0.000000e+000
2.720343049381947e-007	0.000000e+000
2.721613406917549e-007	0.000000e+000
2.723271343226703e-007	0.000000e+000
2.726170933126647e-007	0.000000e+000
2.731232727212135e-007	0.000000e+000
2.740998352212135e-007	0.000000e+000
2.750763977212135e-007	0.000000e+000
2.750834375000000e-007	0.000000e+000
2.750975170575731e-007	0.000000e+000
2.751256761727191e-007	0.000000e+000
2.751819944030112e-007	0.000000e+000
2.760000000000000e-007	0.000000e+000
2.760600000000000e-007	0.000000e+000
2.760614675277351e-007	0.000000e+000
2.760644025832054e-007	0.000000e+000
2.760702726941458e-007	0.000000e+000
2.760820129160268e-007	0.000000e+000
2.760962839676142e-007	0.000000e+000
2.761033108789824e-007	0.000000e+000
2.761059461772637e-007	0.000000e+000
2.761112167738262e-007	0.000000e+000
2.761200000000000e-007	0.000000e+000
2.761208783226174e-007	0.000000e+000
2.761226349678522e-007	0.000000e+000
2.761261482583217e-007	0.000000e+000
2.761331748392608e-007	0.000000e+000
2.761455806955350e-007	0.000000e+000
2.761584420895956e-007	0.000000e+000
2.761712190102170e-007	0.000000e+000
2.761822470846557e-007	0.000000e+000
2.761946495942286e-007	0.000000e+000
2.762073402403287e-007	0.000000e+000
2.762215298921778e-007	0.000000e+000
2.762299878925921e-007	0.000000e+000
2.762409696428181e-007	0.000000e+000
2.762516339076962e-007	0.000000e+000
2.762632636399187e-007	0.000000e+000
2.762752935072174e-007	0.000000e+000
2.762921153408720e-007	0.000000e+000
2.763148916654486e-007	0.000000e+000
2.763514023678577e-007	0.000000e+000
2.764115014053407e-007	0.000000e+000
2.765316994803066e-007	0.000000e+000
2.767720956302383e-007	0.000000e+000
2.772528879301019e-007	0.000000e+000
2.782144725298290e-007	0.000000e+000
2.791910350298291e-007	0.000000e+000
2.800234375000000e-007	0.000000e+000
2.802034375000002e-007	0.000000e+000
2.805199999999995e-007	0.000000e+000
2.806731249999975e-007	0.000000e+000
2.807350000000171e-007	0.000000e+000
2.808175000000432e-007	0.000000e+000
2.809300000003814e-007	0.000000e+000
2.809599999992371e-007	0.000000e+000
2.809999999977115e-007	0.000000e+000
2.810000000000000e-007	0.000000e+000
2.810000000045770e-007	0.000000e+000
2.810000000137311e-007	0.000000e+000
2.810000000948103e-007	0.000000e+000
2.810000001758894e-007	0.000000e+000
2.810000002569686e-007	0.000000e+000
2.810000003380477e-007	0.000000e+000
2.810000004191269e-007	0.000000e+000
2.810000005002060e-007	0.000000e+000
2.810000005812851e-007	0.000000e+000
2.810000011671473e-007	0.000000e+000
2.810000023388717e-007	0.000000e+000
2.810000046823205e-007	0.000000e+000
2.810000093692181e-007	0.000000e+000
2.810001794366443e-007	0.000000e+000
2.810003495040704e-007	0.000000e+000
2.810005195714966e-007	0.000000e+000
2.810006896389227e-007	0.000000e+000
2.810008597063489e-007	0.000000e+000
2.810010297737750e-007	0.000000e+000
2.810011998412012e-007	0.000000e+000
2.810023996869795e-007	0.000000e+000
2.810047993785361e-007	0.000000e+000
2.810095987616492e-007	0.000000e+000
2.810191975278756e-007	0.000000e+000
2.810305947666951e-007	0.000000e+000
2.810426021078208e-007	0.000000e+000
2.810451652460723e-007	0.000000e+000
2.810502915225751e-007	0.000000e+000
2.810600000000000e-007	0.000000e+000
2.810609708477425e-007	0.000000e+000
2.810629125432275e-007	0.000000e+000
2.810667959341974e-007	0.000000e+000
2.810745627161374e-007	0.000000e+000
2.810858528015765e-007	0.000000e+000
2.811084329724549e-007	0.000000e+000
2.811535933142115e-007	0.000000e+000
2.812439139977248e-007	0.000000e+000
2.813665508511017e-007	0.000000e+000
2.814137368385302e-007	0.000000e+000
2.814440870665484e-007	0.000000e+000
2.814687445569728e-007	0.000000e+000
2.815019044122526e-007	0.000000e+000
2.815324316599724e-007	0.000000e+000
2.815621474176202e-007	0.000000e+000
2.815953853004199e-007	0.000000e+000
2.816265462443365e-007	0.000000e+000
2.816590522135102e-007	0.000000e+000
2.816951490490032e-007	0.000000e+000
2.817308034817764e-007	0.000000e+000
2.817819766910530e-007	0.000000e+000
2.818399937712990e-007	0.000000e+000
2.819338327898353e-007	0.000000e+000
2.820239749988624e-007	0.000000e+000
2.821503878119689e-007	0.000000e+000
2.823070168482163e-007	0.000000e+000
2.825816602113833e-007	0.000000e+000
2.830377192606105e-007	0.000000e+000
2.839498373590648e-007	0.000000e+000
2.849263998590648e-007	0.000000e+000
2.850834375000000e-007	0.000000e+000
2.853975127818705e-007	0.000000e+000
2.855005227450363e-007	0.000000e+000
2.857853067648914e-007	0.000000e+000
2.860000000000000e-007	0.000000e+000
2.860600000000000e-007	0.000000e+000
2.860614675576404e-007	0.000000e+000
2.860644026729211e-007	0.000000e+000
2.860702729034826e-007	0.000000e+000
2.860820133646056e-007	0.000000e+000
2.860962840551546e-007	0.000000e+000
2.861033074206509e-007	0.000000e+000
2.861059532690074e-007	0.000000e+000
2.861112449657205e-007	0.000000e+000
2.861200000000000e-007	0.000000e+000
2.861208755034280e-007	0.000000e+000
2.861226265102839e-007	0.000000e+000
2.861261285239958e-007	0.000000e+000
2.861331325514195e-007	0.000000e+000
2.861455216074954e-007	0.000000e+000
2.861583571710178e-007	0.000000e+000
2.861711919763627e-007	0.000000e+000
2.861822242063524e-007	0.000000e+000
2.861946212507333e-007	0.000000e+000
2.862072991850870e-007	0.000000e+000
2.862214390006644e-007	0.000000e+000
2.862298621046596e-007	0.000000e+000
2.862408555875784e-007	0.000000e+000
2.862515864527628e-007	0.000000e+000
2.862631937157223e-007	0.000000e+000
2.862752276447181e-007	0.000000e+000
2.862919881217136e-007	0.000000e+000
2.863147833428112e-007	0.000000e+000
2.863511696324057e-007	0.000000e+000
2.864112322529971e-007	0.000000e+000
2.865313574941799e-007	0.000000e+000
2.867716079765456e-007	0.000000e+000
2.872521089412771e-007	0.000000e+000
2.882131108707399e-007	0.000000e+000
2.891896733707399e-007	0.000000e+000
2.900234375000000e-007	0.000000e+000
2.902034375000002e-007	0.000000e+000
2.905199999999995e-007	0.000000e+000
2.906731249999975e-007	0.000000e+000
2.907350000000171e-007	0.000000e+000
2.908175000000432e-007	0.000000e+000
2.909300000003814e-007	0.000000e+000
2.909599999992372e-007	0.000000e+000
2.909999999977115e-007	0.000000e+000
2.910000000000000e-007	0.000000e+000
2.910000000045771e-007	0.000000e+000
2.910000000137311e-007	0.000000e+000
2.910000000948103e-007	0.000000e+000
2.910000001758894e-007	0.000000e+000
2.910000002569686e-007	0.000000e+000
2.910000003380477e-007	0.000000e+000
2.910000004191269e-007	0.000000e+000
2.910000005002060e-007	0.000000e+000
2.910000005812852e-007	0.000000e+000
2.910000011671473e-007	0.000000e+000
2.910000023388717e-007	0.000000e+000
2.910000046823205e-007	0.000000e+000
2.910000093692181e-007	0.000000e+000
2.910001794366443e-007	0.000000e+000
2.910003495040704e-007	0.000000e+000
2.910005195714966e-007	0.000000e+000
2.910006896389227e-007	0.000000e+000
2.910008597063489e-007	0.000000e+000
2.910010297737751e-007	0.000000e+000
2.910011998412012e-007	0.000000e+000
2.910023996869795e-007	0.000000e+000
2.910047993785361e-007	0.000000e+000
2.910095987616493e-007	0.000000e+000
2.910191975278756e-007	0.000000e+000
2.910305950527960e-007	0.000000e+000
2.910426024592139e-007	0.000000e+000
2.910451663189774e-007	0.000000e+000
2.910502940385042e-007	0.000000e+000
2.910600000000000e-007	0.000000e+000
2.910609705961496e-007	0.000000e+000
2.910629117884488e-007	0.000000e+000
2.910667941730472e-007	0.000000e+000
2.910745589422439e-007	0.000000e+000
2.910858476459695e-007	0.000000e+000
2.911084250534209e-007	0.000000e+000
2.911535798683235e-007	0.000000e+000
2.912438894981288e-007	0.000000e+000
2.913676620493362e-007	0.000000e+000
2.914152085682721e-007	0.000000e+000
2.914458128590512e-007	0.000000e+000
2.914706207734220e-007	0.000000e+000
2.915039900620092e-007	0.000000e+000
2.915339261742319e-007	0.000000e+000
2.915633615954256e-007	0.000000e+000
2.915919717319764e-007	0.000000e+000
2.916229816582221e-007	0.000000e+000
2.916565268392209e-007	0.000000e+000
2.916912120028155e-007	0.000000e+000
2.917235286489450e-007	0.000000e+000
2.917704207396489e-007	0.000000e+000
2.918236861511519e-007	0.000000e+000
2.919036961424495e-007	0.000000e+000
2.920046794820070e-007	0.000000e+000
2.921084935678964e-007	0.000000e+000
2.922664505360053e-007	0.000000e+000
2.924776298136612e-007	0.000000e+000
2.928997432787680e-007	0.000000e+000
2.937409504206723e-007	0.000000e+000
2.947175129206723e-007	0.000000e+000
2.950834375000001e-007	0.000000e+000
2.953281508413446e-007	0.000000e+000
2.955705733173110e-007	0.000000e+000
2.955751550480673e-007	0.000000e+000
2.955843185095798e-007	0.000000e+000
2.956026454326050e-007	0.000000e+000
2.956392992786552e-007	0.000000e+000
2.957126069707557e-007	0.000000e+000
2.957569646292438e-007	0.000000e+000
2.958013222877319e-007	0.000000e+000
2.958456799462200e-007	0.000000e+000
2.958900376047081e-007	0.000000e+000
2.959343952631962e-007	0.000000e+000
2.959787529216842e-007	0.000000e+000
2.960231105801723e-007	0.000000e+000
2.960600000000000e-007	0.000000e+000
2.960614938360379e-007	0.000000e+000
2.960644815081135e-007	0.000000e+000
2.960704568522648e-007	0.000000e+000
2.960824075405674e-007	0.000000e+000
2.960964809521672e-007	0.000000e+000
2.961033561035602e-007	0.000000e+000
2.961062496972140e-007	0.000000e+000
2.961120368845215e-007	0.000000e+000
2.961200000000000e-007	0.000000e+000
2.961207963115479e-007	0.000000e+000
2.961223889346436e-007	0.000000e+000
2.961255741808351e-007	0.000000e+000
2.961319446732180e-007	0.000000e+000
2.961446856579838e-007	0.000000e+000
2.961568112377068e-007	0.000000e+000
2.961702209632433e-007	0.000000e+000
2.961811303199505e-007	0.000000e+000
2.961932603970972e-007	0.000000e+000
2.962050618510520e-007	0.000000e+000
2.962183123843060e-007	0.000000e+000
2.962266236061724e-007	0.000000e+000
2.962362646397182e-007	0.000000e+000
2.962462288040127e-007	0.000000e+000
2.962566145280329e-007	0.000000e+000
2.962683614422791e-007	0.000000e+000
2.962824217073828e-007	0.000000e+000
2.963018608671923e-007	0.000000e+000
2.963294519083053e-007	0.000000e+000
2.963751311577801e-007	0.000000e+000
2.964573756443015e-007	0.000000e+000
2.966218646173442e-007	0.000000e+000
2.969508425634298e-007	0.000000e+000
2.976087984556008e-007	0.000000e+000
2.985853609556008e-007	0.000000e+000
2.995619234556008e-007	0.000000e+000
3.000769719112016e-007	0.000000e+000
3.001840407336048e-007	0.000000e+000
3.003981783784111e-007	0.000000e+000
3.008152725873673e-007	0.000000e+000
3.008752725873674e-007	0.000000e+000
3.008894548252650e-007	0.000000e+000
3.009083644757950e-007	0.000000e+000
3.009461837768552e-007	0.000000e+000
3.010000000000000e-007	0.000000e+000
3.010016725598400e-007	0.000000e+000
3.010050176795200e-007	0.000000e+000
3.010117079188799e-007	0.000000e+000
3.010217049604234e-007	0.000000e+000
3.010336525931035e-007	0.000000e+000
3.010452812205422e-007	0.000000e+000
3.010473469826802e-007	0.000000e+000
3.010514785069560e-007	0.000000e+000
3.010597415555078e-007	0.000000e+000
3.010600000000000e-007	0.000000e+000
3.010602174937739e-007	0.000000e+000
3.010606524813216e-007	0.000000e+000
3.010615224564169e-007	0.000000e+000
3.010632624066077e-007	0.000000e+000
3.010667423069892e-007	0.000000e+000
3.010737021077522e-007	0.000000e+000
3.010870677297945e-007	0.000000e+000
3.011137989738791e-007	0.000000e+000
3.011672614620483e-007	0.000000e+000
3.012693562244836e-007	0.000000e+000
3.013848680361513e-007	0.000000e+000
3.014288199131405e-007	0.000000e+000
3.014576093327639e-007	0.000000e+000
3.014864712867140e-007	0.000000e+000
3.015189951155026e-007	0.000000e+000
3.015485280516526e-007	0.000000e+000
3.015834496551408e-007	0.000000e+000
3.016104350625849e-007	0.000000e+000
3.016405351156920e-007	0.000000e+000
3.016626480996345e-007	0.000000e+000
3.016969594364086e-007	0.000000e+000
3.017310096890760e-007	0.000000e+000
3.017769319273305e-007	0.000000e+000
3.018303239031814e-007	0.000000e+000
3.019137708374777e-007	0.000000e+000
3.020044636740091e-007	0.000000e+000
3.021234903053220e-007	0.000000e+000
3.022711390879737e-007	0.000000e+000
3.025059476515681e-007	0.000000e+000
3.028996327947991e-007	0.000000e+000
3.036870030812612e-007	0.000000e+000
3.046635655812612e-007	0.000000e+000
3.050834375000000e-007	0.000000e+000
3.052202561625224e-007	0.000000e+000
3.054938934875673e-007	0.000000e+000
3.055503890745963e-007	0.000000e+000
3.056257165239682e-007	0.000000e+000
3.060000000000000e-007	0.000000e+000
3.060600000000000e-007	0.000000e+000
3.060614675041910e-007	0.000000e+000
3.060644025125731e-007	0.000000e+000
3.060702725293373e-007	0.000000e+000
3.060820125628656e-007	0.000000e+000
3.060962834421981e-007	0.000000e+000
3.061033000861202e-007	0.000000e+000
3.061059667121558e-007	0.000000e+000
3.061112999642271e-007	0.000000e+000
3.061200000000000e-007	0.000000e+000
3.061208700035773e-007	0.000000e+000
3.061226100107319e-007	0.000000e+000
3.061260900250411e-007	0.000000e+000
3.061330500536594e-007	0.000000e+000
3.061454075580648e-007	0.000000e+000
3.061581941675623e-007	0.000000e+000
3.061711454158399e-007	0.000000e+000
3.061821889786866e-007	0.000000e+000
3.061945802675706e-007	0.000000e+000
3.062072426285029e-007	0.000000e+000
3.062212937757866e-007	0.000000e+000
3.062296632679379e-007	0.000000e+000
3.062406718950162e-007	0.000000e+000
3.062515017867788e-007	0.000000e+000
3.062630759240676e-007	0.000000e+000
3.062751154202743e-007	0.000000e+000
3.062917825622089e-007	0.000000e+000
3.063146020758717e-007	0.000000e+000
3.063507949016789e-007	0.000000e+000
3.064107908822341e-007	0.000000e+000
3.065307828433445e-007	0.000000e+000
3.067707667655652e-007	0.000000e+000
3.072507346100068e-007	0.000000e+000
3.082106702988898e-007	0.000000e+000
3.091872327988899e-007	0.000000e+000
3.100234375000000e-007	0.000000e+000
3.102034375000002e-007	0.000000e+000
3.105199999999995e-007	0.000000e+000
3.106731249999975e-007	0.000000e+000
3.107350000000171e-007	0.000000e+000
3.108175000000432e-007	0.000000e+000
3.109300000003814e-007	0.000000e+000
3.109599999992371e-007	0.000000e+000
3.109999999977114e-007	0.000000e+000
3.110000000000000e-007	0.000000e+000
3.110000000045770e-007	0.000000e+000
3.110000000137311e-007	0.000000e+000
3.110000000948103e-007	0.000000e+000
3.110000001758894e-007	0.000000e+000
3.110000002569685e-007	0.000000e+000
3.110000003380477e-007	0.000000e+000
3.110000004191269e-007	0.000000e+000
3.110000005002060e-007	0.000000e+000
3.110000005812851e-007	0.000000e+000
3.110000011671473e-007	0.000000e+000
3.110000023388717e-007	0.000000e+000
3.110000046823205e-007	0.000000e+000
3.110000093692181e-007	0.000000e+000
3.110001794366443e-007	0.000000e+000
3.110003495040704e-007	0.000000e+000
3.110005195714966e-007	0.000000e+000
3.110006896389227e-007	0.000000e+000
3.110008597063489e-007	0.000000e+000
3.110010297737750e-007	0.000000e+000
3.110011998412012e-007	0.000000e+000
3.110023996869795e-007	0.000000e+000
3.110047993785361e-007	0.000000e+000
3.110095987616492e-007	0.000000e+000
3.110191975278755e-007	0.000000e+000
3.110305955877485e-007	0.000000e+000
3.110426031162649e-007	0.000000e+000
3.110451683261720e-007	0.000000e+000
3.110502987459860e-007	0.000000e+000
3.110600000000000e-007	0.000000e+000
3.110609701254014e-007	0.000000e+000
3.110629103762042e-007	0.000000e+000
3.110667908778098e-007	0.000000e+000
3.110745518810210e-007	0.000000e+000
3.110858380165453e-007	0.000000e+000
3.111084102875939e-007	0.000000e+000
3.111535548296911e-007	0.000000e+000
3.112438439138855e-007	0.000000e+000
3.113699794191762e-007	0.000000e+000
3.114182536313052e-007	0.000000e+000
3.114493835438562e-007	0.000000e+000
3.114744680246318e-007	0.000000e+000
3.115083432528729e-007	0.000000e+000
3.115369313405037e-007	0.000000e+000
3.115677370066469e-007	0.000000e+000
3.115933110721736e-007	0.000000e+000
3.116230141881124e-007	0.000000e+000
3.116528424494041e-007	0.000000e+000
3.116795596840172e-007	0.000000e+000
3.117092610925670e-007	0.000000e+000
3.117541611147292e-007	0.000000e+000
3.118014517389389e-007	0.000000e+000
3.118603817169258e-007	0.000000e+000
3.119471640661426e-007	0.000000e+000
3.120377781035729e-007	0.000000e+000
3.121760556760733e-007	0.000000e+000
3.123346093119336e-007	0.000000e+000
3.126222096588028e-007	0.000000e+000
3.130917356680901e-007	0.000000e+000
3.140307876866648e-007	0.000000e+000
3.150073501866649e-007	0.000000e+000
3.150834375000000e-007	0.000000e+000
3.152356121266703e-007	0.000000e+000
3.155399613800109e-007	0.000000e+000
3.157199613800111e-007	0.000000e+000
3.158199999999998e-007	0.000000e+000
3.158599227600227e-007	0.000000e+000
3.159397682800686e-007	0.000000e+000
3.159997682800687e-007	0.000000e+000
3.160600000000000e-007	0.000000e+000
3.160614724919553e-007	0.000000e+000
3.160644174758659e-007	0.000000e+000
3.160703074436872e-007	0.000000e+000
3.160820873793297e-007	0.000000e+000
3.160963191845579e-007	0.000000e+000
3.161033134629147e-007	0.000000e+000
3.161060114432866e-007	0.000000e+000
3.161114074040304e-007	0.000000e+000
3.161200000000000e-007	0.000000e+000
3.161208592595970e-007	0.000000e+000
3.161225777787909e-007	0.000000e+000
3.161260148171788e-007	0.000000e+000
3.161328888939545e-007	0.000000e+000
3.161451978851118e-007	0.000000e+000
3.161578997769694e-007	0.000000e+000
3.161710562168467e-007	0.000000e+000
3.161821252515060e-007	0.000000e+000
3.161945199833247e-007	0.000000e+000
3.162071219009356e-007	0.000000e+000
3.162210632327950e-007	0.000000e+000
3.162293370675869e-007	0.000000e+000
3.162403921946283e-007	0.000000e+000
3.162523037033341e-007	0.000000e+000
3.162633425442220e-007	0.000000e+000
3.162759066612313e-007	0.000000e+000
3.162920012688615e-007	0.000000e+000
3.163163724104022e-007	0.000000e+000
3.163519469359158e-007	0.000000e+000
3.164160700291640e-007	0.000000e+000
3.165379632316758e-007	0.000000e+000
3.167817496366992e-007	0.000000e+000
3.172693224467462e-007	0.000000e+000
3.182444680668400e-007	0.000000e+000
3.192210305668400e-007	0.000000e+000
3.200234375000000e-007	0.000000e+000
3.202034375000002e-007	0.000000e+000
3.205199999999995e-007	0.000000e+000
3.206731249999975e-007	0.000000e+000
3.207350000000171e-007	0.000000e+000
3.208175000000432e-007	0.000000e+000
3.208699999997572e-007	0.000000e+000
3.209300000003814e-007	0.000000e+000
3.209599999992371e-007	0.000000e+000
3.209999999977115e-007	0.000000e+000
3.210000000000000e-007	0.000000e+000
3.210000000045770e-007	0.000000e+000
3.210000000137311e-007	0.000000e+000
3.210000000948103e-007	0.000000e+000
3.210000001758894e-007	0.000000e+000
3.210000002569685e-007	0.000000e+000
3.210000003380477e-007	0.000000e+000
3.210000004191269e-007	0.000000e+000
3.210000005002060e-007	0.000000e+000
3.210000005812851e-007	0.000000e+000
3.210000011671473e-007	0.000000e+000
3.210000023388717e-007	0.000000e+000
3.210000046823205e-007	0.000000e+000
3.210000093692181e-007	0.000000e+000
3.210001794366443e-007	0.000000e+000
3.210003495040704e-007	0.000000e+000
3.210005195714966e-007	0.000000e+000
3.210006896389227e-007	0.000000e+000
3.210008597063489e-007	0.000000e+000
3.210010297737750e-007	0.000000e+000
3.210011998412012e-007	0.000000e+000
3.210023996869795e-007	0.000000e+000
3.210047993785361e-007	0.000000e+000
3.210095987616492e-007	0.000000e+000
3.210191975278755e-007	0.000000e+000
3.210305958032481e-007	0.000000e+000
3.210426033816132e-007	0.000000e+000
3.210451690880613e-007	0.000000e+000
3.210503005009575e-007	0.000000e+000
3.210600000000000e-007	0.000000e+000
3.210609699499043e-007	0.000000e+000
3.210629098497128e-007	0.000000e+000
3.210667896493297e-007	0.000000e+000
3.210745492485638e-007	0.000000e+000
3.210858344466334e-007	0.000000e+000
3.211084048427726e-007	0.000000e+000
3.211535456350510e-007	0.000000e+000
3.212438272196079e-007	0.000000e+000
3.213711889759437e-007	0.000000e+000
3.214198295347615e-007	0.000000e+000
3.214512329528214e-007	0.000000e+000
3.214765003600952e-007	0.000000e+000
3.215106237810112e-007	0.000000e+000
3.215390461316264e-007	0.000000e+000
3.215710300418923e-007	0.000000e+000
3.215957181634203e-007	0.000000e+000
3.216251529356509e-007	0.000000e+000
3.216541706850214e-007	0.000000e+000
3.216796270112464e-007	0.000000e+000
3.217080568032425e-007	0.000000e+000
3.217537880575105e-007	0.000000e+000
3.217976778412394e-007	0.000000e+000
3.218535966172271e-007	0.000000e+000
3.219397951620449e-007	0.000000e+000
3.220293374057729e-007	0.000000e+000
3.221638225284421e-007	0.000000e+000
3.223152510985324e-007	0.000000e+000
3.225863965267988e-007	0.000000e+000
3.230197846747747e-007	0.000000e+000
3.238865609707266e-007	0.000000e+000
3.248631234707266e-007	0.000000e+000
3.250834375000000e-007	0.000000e+000
3.255240655585469e-007	0.000000e+000
3.255840655585469e-007	0.000000e+000
3.257040655585471e-007	0.000000e+000
3.258199999999998e-007	0.000000e+000
3.258443933512843e-007	0.000000e+000
3.258769178196637e-007	0.000000e+000
3.259419667564225e-007	0.000000e+000
3.260019667564226e-007	0.000000e+000
3.260600000000000e-007	0.000000e+000
3.260614691062567e-007	0.000000e+000
3.260644073187701e-007	0.000000e+000
3.260702837437969e-007	0.000000e+000
3.260820365938505e-007	0.000000e+000
3.260962941557066e-007	0.000000e+000
3.261032987372869e-007	0.000000e+000
3.261059908368395e-007	0.000000e+000
3.261113750359447e-007	0.000000e+000
3.261200000000000e-007	0.000000e+000
3.261208624964055e-007	0.000000e+000
3.261225874892166e-007	0.000000e+000
3.261260374748388e-007	0.000000e+000
3.261329374460831e-007	0.000000e+000
3.261452569841775e-007	0.000000e+000
3.261579815034501e-007	0.000000e+000
3.261710895803026e-007	0.000000e+000
3.261821532094188e-007	0.000000e+000
3.261945460263032e-007	0.000000e+000
3.262071893435168e-007	0.000000e+000
3.262211460658105e-007	0.000000e+000
3.262294610032112e-007	0.000000e+000
3.262404850581112e-007	0.000000e+000
3.262525564660759e-007	0.000000e+000
3.262634891269322e-007	0.000000e+000
3.262761967106458e-007	0.000000e+000
3.262922402713979e-007	0.000000e+000
3.263170129232408e-007	0.000000e+000
3.263526248355122e-007	0.000000e+000
3.264180077569801e-007	0.000000e+000
3.265402828873604e-007	0.000000e+000
3.267848331481210e-007	0.000000e+000
3.272739336696422e-007	0.000000e+000
3.282504961696423e-007	0.000000e+000
3.292270586696423e-007	0.000000e+000
3.300234375000000e-007	0.000000e+000
3.302034375000002e-007	0.000000e+000
3.305199999999995e-007	0.000000e+000
3.306731249999975e-007	0.000000e+000
3.307350000000171e-007	0.000000e+000
